acquisition,incident_beam_intensity,transmitted_beam_intensity,ring_current,start_time,end_time
E0111_S3_4_Ramp_200C10p_att00_Rq0_00783,598445.0,204852.0,88.40000915527344,2022-03-05 03:56:06,2022-03-05 03:56:08
E0111_S3_4_Ramp_200C10p_att00_Rq0_00784,594219.0,203177.0,88.39581298828125,2022-03-05 03:56:15,2022-03-05 03:56:18
E0111_S3_4_Ramp_200C10p_att00_Rq0_00785,598736.0,204977.0,88.3933334350586,2022-03-05 03:56:21,2022-03-05 03:56:23
E0111_S3_4_Ramp_200C10p_att00_Rq0_00786,598273.0,204906.0,88.38985443115234,2022-03-05 03:56:27,2022-03-05 03:56:29
E0111_S3_4_Ramp_200C10p_att00_Rq0_00787,591585.0,202691.0,88.38770294189453,2022-03-05 03:56:33,2022-03-05 03:56:35
E0111_S3_4_Ramp_200C10p_att00_Rq0_00788,597530.0,204801.0,88.38593292236328,2022-03-05 03:56:39,2022-03-05 03:56:41
E0111_S3_4_Ramp_200C10p_att00_Rq0_00789,594068.0,204750.0,88.38160705566406,2022-03-05 03:56:49,2022-03-05 03:56:51
E0111_S3_4_Ramp_200C10p_att00_Rq0_00790,594476.0,204905.0,88.37995910644531,2022-03-05 03:56:55,2022-03-05 03:56:57
E0111_S3_4_Ramp_200C10p_att00_Rq0_00791,601083.0,206153.0,88.37788391113281,2022-03-05 03:57:00,2022-03-05 03:57:03
E0111_S3_4_Ramp_200C10p_att00_Rq0_00792,602202.0,206552.0,88.37374877929688,2022-03-05 03:57:07,2022-03-05 03:57:09
E0111_S3_4_Ramp_200C10p_att00_Rq0_00793,675326.0,231673.0,88.37162780761719,2022-03-05 03:57:13,2022-03-05 03:57:15
E0111_S3_4_Ramp_200C10p_att00_Rq0_00794,600201.0,205880.0,88.36797332763672,2022-03-05 03:57:19,2022-03-05 03:57:21
E0111_S3_4_Ramp_200C10p_att00_Rq0_00795,601068.0,206233.0,88.36560821533203,2022-03-05 03:57:25,2022-03-05 03:57:27
E0111_S3_4_Ramp_200C10p_att00_Rq0_00796,599926.0,205837.0,88.36417388916016,2022-03-05 03:57:31,2022-03-05 03:57:33
E0111_S3_4_Ramp_200C10p_att00_Rq0_00797,591640.0,204061.0,88.36018371582031,2022-03-05 03:57:37,2022-03-05 03:57:39
E0111_S3_4_Ramp_200C10p_att00_Rq0_00798,597432.0,204908.0,88.35885620117188,2022-03-05 03:57:43,2022-03-05 03:57:45
E0111_S3_4_Ramp_200C10p_att00_Rq0_00799,597857.0,205032.0,88.35639953613281,2022-03-05 03:57:51,2022-03-05 03:57:53
E0111_S3_4_Ramp_200C10p_att00_Rq0_00800,601499.0,206225.0,88.35279846191406,2022-03-05 03:57:57,2022-03-05 03:57:59
E0111_S3_4_Ramp_200C10p_att00_Rq0_00801,594313.0,204722.0,88.35100555419922,2022-03-05 03:58:03,2022-03-05 03:58:05
E0111_S3_4_Ramp_200C10p_att00_Rq0_00802,600739.0,205749.0,88.34877014160156,2022-03-05 03:58:08,2022-03-05 03:58:11
E0111_S3_4_Ramp_200C10p_att00_Rq0_00803,599573.0,205092.0,88.34578704833984,2022-03-05 03:58:14,2022-03-05 03:58:16
E0111_S3_4_Ramp_200C10p_att00_Rq0_00804,592603.0,202545.0,88.34149169921875,2022-03-05 03:58:25,2022-03-05 03:58:28
E0111_S3_4_Ramp_200C10p_att00_Rq0_00805,601148.0,205662.0,88.33855438232422,2022-03-05 03:58:31,2022-03-05 03:58:34
E0111_S3_4_Ramp_200C10p_att00_Rq0_00806,598043.0,204693.0,88.33562469482422,2022-03-05 03:58:37,2022-03-05 03:58:39
E0111_S3_4_Ramp_200C10p_att00_Rq0_00807,599547.0,205296.0,88.33283996582031,2022-03-05 03:58:43,2022-03-05 03:58:46
E0111_S3_4_Ramp_200C10p_att00_Rq0_00808,599460.0,205335.0,88.33018493652344,2022-03-05 03:58:49,2022-03-05 03:58:51
E0111_S3_4_Ramp_200C10p_att00_Rq0_00809,600103.0,205633.0,88.32877349853516,2022-03-05 03:58:55,2022-03-05 03:58:57
E0111_S3_4_Ramp_200C10p_att00_Rq0_00810,593493.0,203431.0,88.3267822265625,2022-03-05 03:59:01,2022-03-05 03:59:03
E0111_S3_4_Ramp_200C10p_att00_Rq0_00811,592569.0,204305.0,88.3245849609375,2022-03-05 03:59:07,2022-03-05 03:59:09
E0111_S3_4_Ramp_200C10p_att00_Rq0_00812,600221.0,205813.0,88.32131958007812,2022-03-05 03:59:12,2022-03-05 03:59:15
E0111_S3_4_Ramp_200C10p_att00_Rq0_00813,600285.0,205875.0,88.31838989257812,2022-03-05 03:59:18,2022-03-05 03:59:21
E0111_S3_4_Ramp_200C10p_att00_Rq0_00814,599531.0,205622.0,88.31464385986328,2022-03-05 03:59:29,2022-03-05 03:59:32
E0111_S3_4_Ramp_200C10p_att00_Rq0_00815,596983.0,204730.0,88.31151580810547,2022-03-05 03:59:38,2022-03-05 03:59:40
E0111_S3_4_Ramp_200C10p_att00_Rq0_00816,592913.0,203342.0,88.30905151367188,2022-03-05 03:59:44,2022-03-05 03:59:46
